"celltype_clean","celltype.l3","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Dataset","Method","Mode","Filter_Mode","GT_Source"
"Non-classical-Monocytes","CD16 Mono",980,151,40,7,0.613612208913993,1178,0.83786078098472,0.502544054985748,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","Doublet",47,0,0,0,0.829048069366482,47,1,0.499999989361702,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","NK Proliferating",0,0,0,1,-0.600171605365994,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","NK_1",0,0,0,2,-1.2221135467762,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","NK_2",0,0,1,18,-0.825116322421405,19,0.947368421052632,0.499999972222224,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","NK_4",0,0,0,2,-0.57224090901987,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","Platelet",1,0,1,0,2.08546163785555,2,0.5,0.249999875000062,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","cDC2_1",4,1,0,0,1.7825656803515,5,0.8,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","cDC2_2",10,2,0,0,1.82417596527111,12,0.833333333333333,0.499999950000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Non-classical-Monocytes","pDC",1,1,0,0,1.99282021928177,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","ASDC_mDC",0,0,0,1,1.90888985946941,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","ASDC_pDC",0,3,0,2,2.76865753214364,5,0.4,0.199999960000008,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD14 Mono",2,9,0,2,0.623567289305317,13,0.307692307692308,0.590908832644754,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD16 Mono",0,6,0,1,0.318499417028277,7,0.142857142857143,0.0714285612244912,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 CTL",1,25,40,1377,-0.694720969902532,1450,0.950344827586207,0.503279286781392,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 Naive",0,11,20,16924,-0.651253695040146,16965,0.997583259652225,0.499675228786556,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 Proliferating",0,0,9,41,-0.831450747292222,52,0.788461538461538,0.499999987804878,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 TCM_1",0,1,10,7665,-0.669634350758074,7684,0.997527329515877,0.49993477687191,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 TCM_2",0,0,23,504,-0.811899969601037,529,0.952741020793951,0.499999999007937,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 TCM_3",0,3,14,5409,-0.659255020359956,5429,0.996316080309449,0.499722838045136,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 TEM_1",0,2,5,1411,-0.625439077890372,1418,0.995063469675599,0.499292285563134,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 TEM_2",0,2,0,405,-0.60698526296589,407,0.995085995085995,0.497542996320533,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 TEM_3",0,1,8,1806,-0.646936196559699,1817,0.993946064942212,0.499723298007901,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD4 TEM_4",0,1,1,72,-0.668208200610702,75,0.96,0.493150678176018,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD8 Naive",0,0,0,1,-0.763884201770993,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD8 Proliferating",0,0,1,7,-0.61897643062873,8,0.875,0.499999928571439,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD8 TCM_2",0,0,0,3,-0.670781880617249,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD8 TCM_3",0,0,0,7,-0.689771066911973,7,1,0.499999928571439,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD8 TEM_2",0,0,1,0,-0.539885547906044,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD8 TEM_4",0,0,0,2,-0.49024634004338,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","CD8 TEM_5",0,0,0,1,-0.829148007094608,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","Doublet",0,0,0,20,-0.768778987170264,20,1,0.499999975000001,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","Eryth",0,1,0,12,-0.607319140759975,13,0.923076923076923,0.461538426035506,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","HSPC",0,0,0,15,-0.557768568008843,15,1,0.499999966666669,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","MAIT",0,4,0,681,-0.564047608704129,685,0.994160583941606,0.497080291245138,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","NK Proliferating",0,0,0,15,-0.746001181668195,15,1,0.499999966666669,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","NK_1",0,0,0,4,-0.875053904059523,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","NK_2",0,0,0,5,-0.648621684572338,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","NK_3",0,0,0,4,-0.618492482919763,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","NK_CD56bright",0,0,0,3,-0.400139885659435,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","Platelet",3,0,3,15,-0.0583512924482188,22,0.818181818181818,0.749999925000009,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","Treg Memory",0,1,3,1140,-0.7206985952689,1146,0.994764397905759,0.499561787467518,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","Treg Naive",0,1,2,1245,-0.727600799341924,1249,0.99679743795036,0.499598715489889,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","cDC1",2,1,0,2,2.2782387509534,5,0.8,0.833332972222384,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","cDC2_1",3,1,0,0,1.76335986984419,4,0.75,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","cDC2_2",1,11,0,0,1.70311990264224,12,0.0833333333333333,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","dnT_1",0,0,0,10,-0.505317854408367,10,1,0.499999950000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","dnT_2",0,0,0,29,-0.642453854460808,29,1,0.499999982758621,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","gdT_1",0,0,0,6,-0.511309587947965,6,1,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","gdT_2",0,0,0,5,-0.688720209029644,5,1,0.49999990000002,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","gdT_3",0,0,0,7,-0.621820857979396,7,1,0.499999928571439,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","gdT_4",0,0,0,1,-1.25391582479407,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD4","pDC",7,1,0,1,3.02750042105425,9,0.888888888888889,0.749999803571501,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD14 Mono",0,5,0,0,0.984466772877128,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD4 Naive",0,0,0,2,-0.670274887779283,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD4 Proliferating",0,0,2,6,-0.67998840965213,8,0.75,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD4 TCM_1",0,0,0,4,-0.84518741687753,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD4 TCM_2",0,0,0,1,-0.908791972913256,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD4 TCM_3",0,0,0,2,-0.755864496879532,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD4 TEM_3",0,0,0,1,-0.722402969573781,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 Naive",0,0,22,9080,-0.693330233181583,9104,0.997363796133568,0.499999999944934,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 Naive_2",1,1,14,222,-0.725463517630012,238,0.936974789915966,0.531091176412646,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 Proliferating",0,0,9,33,-0.760980515517188,42,0.785714285714286,0.499999984848485,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TCM_1",0,0,8,776,-0.668345446111607,784,0.989795918367347,0.49999999935567,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TCM_2",0,0,9,1083,-0.682717484736216,1092,0.991758241758242,0.499999999538319,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TCM_3",0,1,2,524,-0.685267315451571,528,0.992424242424242,0.499047618097052,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TEM_1",0,35,14,2103,-0.55142307677475,2156,0.975417439703154,0.491814779938347,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TEM_2",0,29,23,1847,-0.746720751592046,1903,0.970572779821335,0.492270788650175,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TEM_3",0,1,3,271,-0.622958628919663,275,0.985454545454545,0.498161762874405,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TEM_4",0,21,30,2565,-0.850151432731556,2618,0.979755538579068,0.495939674982235,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TEM_5",0,13,11,1346,-0.882393046454347,1371,0.981765134938001,0.495217071011614,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","CD8 TEM_6",0,1,2,305,-0.617419537628082,308,0.99025974025974,0.498366011443248,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","Eryth",0,0,0,17,-0.51348396364876,17,1,0.499999970588237,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","HSPC",0,0,0,2,-0.0780611627770763,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","MAIT",0,10,9,1024,-0.547574887726763,1043,0.981783317353787,0.495164409579145,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","NK Proliferating",0,0,2,20,-0.75544968455756,22,0.909090909090909,0.499999975000001,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","NK_1",0,0,0,4,-0.931260973686747,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","NK_2",0,0,0,11,-0.925459886214318,11,1,0.499999954545459,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","NK_4",0,0,0,2,-1.19805443210182,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","NK_CD56bright",0,0,0,3,-0.839195683337933,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","Platelet",1,0,0,20,-0.652727668127605,21,1,0.999999475000501,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","Treg Memory",0,0,1,2,-0.794119411016962,3,0.666666666666667,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","Treg Naive",0,0,0,1,-1.27742185637249,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","dnT_1",0,0,0,9,-0.811080625959822,9,1,0.499999944444451,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","dnT_2",0,0,0,3,-0.453235862871867,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","gdT_1",0,0,1,35,-0.726904451438145,36,0.972222222222222,0.499999985714286,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","gdT_2",0,0,0,95,-0.870527355563617,95,1,0.499999994736842,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","gdT_3",0,0,0,6,-0.705257393598933,6,1,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"T-cells-CD8","gdT_4",0,0,0,52,-0.949842438468421,52,1,0.499999990384616,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","B intermediate kappa",0,14,10,441,1.44799280638357,467,0.944325481798715,0.484615383550296,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","B intermediate lambda",1,12,19,404,1.46313209530543,437,0.926773455377574,0.510576920659671,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","B memory kappa",1,11,31,1167,1.17150847815733,1212,0.963696369636964,0.510956068700742,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","B memory lambda",0,5,24,720,1.17399855491662,751,0.958721704394141,0.496551723453032,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","B naive kappa",0,1,2,130,1.47503567662199,133,0.977443609022556,0.496183202319212,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","B naive lambda",0,0,2,19,1.28987674445373,22,0.863636363636364,0.499999973684212,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","CD16 Mono",0,2,0,0,0.767741161724091,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","CD4 Naive",0,0,0,1,-0.875330445607505,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","CD4 TCM_3",0,0,0,2,-0.747291708892108,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","CD8 Naive",0,0,0,1,-0.907685806721331,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","CD8 TEM_2",0,0,0,1,0.201245800684156,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","Doublet",0,0,0,0,1.50099107619682,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","Eryth",0,0,0,1,0.74603265020755,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","ILC",0,0,0,1,-0.61704063979286,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","NK_3",0,0,0,1,-0.344094131935201,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","Plasma",0,2,7,185,-0.660498789517694,195,0.948717948717949,0.494652403771912,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","Plasmablast",0,0,0,24,-0.66890281625276,26,0.923076923076923,0.499999979166667,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","Platelet",0,0,1,0,1.86187779631257,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","cDC2_2",0,2,0,0,1.67659495916502,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"Total-memory-B-cells","pDC",1,0,0,0,2.24378167407491,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC1","ASDC_mDC",1,1,0,0,2.91854305114957,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC1","CD14 Mono",0,1,0,0,0.950120312617836,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC1","cDC1",13,24,2,9,2.26021861233306,48,0.458333333333333,0.569696936675852,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC1","cDC2_1",0,1,0,0,2.48133086379095,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC1","cDC2_2",1,5,0,0,1.75771381323957,6,0.166666666666667,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","ASDC_pDC",1,0,0,0,1.27616279768793,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD14 Mono",2322,1817,147,67,0.859110762351665,4353,0.548816907879623,0.488012178845752,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD16 Mono",161,100,7,0,0.90281107048406,268,0.600746268656716,0.479166663814484,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 CTL",0,0,1,0,-1.13030175284637,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 Naive",0,0,10,12,-0.662971676898501,22,0.545454545454545,0.499999958333337,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 Proliferating",0,0,3,3,-0.908008438527309,6,0.5,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 TCM_1",0,0,10,15,-0.707137876125206,25,0.6,0.499999966666669,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 TCM_2",0,0,1,0,-1.0152604688861,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 TCM_3",0,0,1,6,-0.559519997812725,7,0.857142857142857,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 TEM_1",0,0,0,2,-0.693366107035732,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 TEM_2",0,0,0,1,-0.555095333045023,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD4 TEM_3",0,0,1,1,-0.774116239046306,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD8 Naive",1,0,3,12,-0.592981525118477,16,0.8125,0.624999927083345,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD8 Proliferating",0,0,1,0,-0.631420800287894,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD8 TCM_2",0,0,1,0,-0.933404170683603,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD8 TEM_1",0,0,4,4,-0.70038334881576,8,0.5,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD8 TEM_4",0,0,1,1,-0.691706857747843,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD8 TEM_5",0,0,1,1,-1.16348673860414,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","CD8 TEM_6",0,0,0,1,-1.00005068374712,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","Doublet",28,8,0,0,0.794573373587955,36,0.777777777777778,0.499999982142858,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","Eryth",2,0,0,0,0.385145930091799,2,1,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","HSPC",0,0,3,1,-0.812348108054737,4,0.25,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","MAIT",0,0,1,4,-0.492984101368396,5,0.8,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","NK Proliferating",0,0,1,2,-0.392488902831949,3,0.666666666666667,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","NK_2",0,0,1,6,-0.946283105632451,7,0.857142857142857,0.499999916666681,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","NK_4",0,0,0,1,-1.24091837203894,1,1,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","Plasma",0,0,1,1,-0.513752371621801,2,0.5,0.4999995000005,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","Platelet",9,1,5,0,1.26845650655085,15,0.6,0.321428548469389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","Treg Naive",0,0,1,2,-0.445492699528387,3,0.666666666666667,0.499999750000125,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","cDC2_1",48,5,0,0,2.04035145006171,53,0.905660377358491,0.499999989583334,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","cDC2_2",41,10,1,0,1.92780104686599,52,0.788461538461538,0.488095226473923,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","gdT_1",0,0,1,0,-0.604872811681678,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"cDC2","pDC",4,0,0,0,3.03600407365468,4,1,0.499999875000031,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"pDCs","ASDC_mDC",0,3,0,0,2.6725132539621,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"pDCs","ASDC_pDC",3,0,0,0,2.72247509363075,3,1,0.499999833333389,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"pDCs","pDC",6,0,3,4,2.4898185620713,13,0.769230769230769,0.833333171296332,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD14 Mono",0,0,0,0,0.705450178041277,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD4 CTL",0,0,0,0,-1.00558151470675,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD4 Naive",0,0,0,0,-0.560651304145376,11,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD4 TCM_1",0,0,0,0,-0.507707963501635,14,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD4 TCM_3",0,0,0,0,-0.628630244667354,11,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD4 TEM_1",0,0,0,0,-0.694057460905685,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD4 TEM_2",0,0,0,0,-0.672441129905138,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD4 TEM_3",0,0,0,0,-0.722479786670442,18,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 Naive",0,0,0,0,-0.73440061827082,39,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 Naive_2",0,0,0,0,-1.05674170108332,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 Proliferating",0,0,0,0,-0.808269120222011,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TCM_1",0,0,0,0,-0.637560022653081,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TCM_2",0,0,0,0,-0.681573146356257,45,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TCM_3",0,0,0,0,-0.806379419644138,6,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TEM_1",0,0,0,0,-0.455709373384367,36,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TEM_2",0,0,0,0,-0.771240206947299,30,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TEM_3",0,0,0,0,-0.149961965252245,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TEM_4",0,0,0,0,-0.882140281226547,32,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TEM_5",0,0,0,0,-0.815416288850013,29,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","CD8 TEM_6",0,0,0,0,-0.552283827307211,12,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","Eryth",0,0,0,0,-0.247857673237667,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","HSPC",0,0,0,0,-0.509762272143783,28,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","ILC",0,0,0,0,-0.174850704570573,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","MAIT",0,0,0,0,-0.548914824195207,355,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","NK Proliferating",0,0,0,0,-0.567401431930196,10,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","NK_1",0,0,0,0,-0.926836308919044,4,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","NK_2",0,0,0,0,-0.999774142199143,16,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","NK_3",0,0,0,0,-0.995810380011409,9,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","NK_4",0,0,0,0,-0.716153130589401,5,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","NK_CD56bright",0,0,0,0,-0.228223223330986,3,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","Platelet",0,0,0,0,1.58637859724278,13,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","Treg Memory",0,0,0,0,-0.547905252797506,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","cDC1",0,0,0,0,1.51385025817796,2,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","cDC2_2",0,0,0,0,0.788066965500725,1,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
"unknown-R11","dnT_1",0,0,0,0,-0.658216130402864,161,0,0,"vaccine","AUCell","gmm_dist_dual","raw","biologist"
