"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"CD8 T cells","Monocytes","ADAM10","CD44",0.326848428179668,2944,0.031553863764487,4037,0.0487233626316931,3792,0.200942757039579,2514,0.87754333396607,2533,0,1844
"Monocytes","DCs","ADAM17","RHBDF2",0.327831711251978,2764.8,0.0597313393571478,1749,0.162332378931689,2573,0.275952667217072,2115,0.748068129210332,5543,0,1844
"NK cells","DCs","TGFB1","ENG",0.328288133645477,2488.6,0.054753818301515,2042,0.237871297132533,1938,0.190889358095387,2574,0.82162671167064,4045,0,1844
"DCs","NK cells","B2M","KLRC1",0.328340247249785,2090.8,0.110532773352274,504,0.306769421747896,1461,0.104451447866358,3126,0.914222855100499,1249,0.379,4114
"B cells","Monocytes","HLA-B","LILRA1",0.328674165848011,2570.7,0.0546776830198592,2048,0.0322276493991915,3952,0.305903005647721,1972,0.928916677878133,840,0.197,4041.5
"DCs","NK cells","ADAM10","TSPAN14",0.329284554745956,3476.6,0.0349283859938187,3625,0.036863494058718,3902,-0.00876772104507323,3969,0.821630625842453,4043,0,1844
"CD8 T cells","CD4 T cells","HLA-B","CANX",0.329659970952039,2265.8,0.0253447893516675,4891,0.320415769948344,1370,0.190511822658022,2577,0.936078519835753,647,0,1844
"DCs","DCs","TIMP2","ITGB1",0.33050805310514,2717,0.0459685755521172,2672,0.139712128610836,2802,-0.0192866415449257,4046,0.887951097798456,2221,0,1844
"Monocytes","NK cells","SNCA","LAG3",0.330576672637735,3043.2,0.0548838546127685,2030,0.161669313460871,2579,0.265646311019744,2162,0.635156767370178,6601,0,1844
"DCs","DCs","RETN","CAP1",0.33091669308129,2712.4,0.0471130807495156,2573,0.0781517400986012,3469,-0.0197013878966572,4047,0.904211849220904,1629,0,1844
"CD8 T cells","B cells","CD99","PILRA",0.33091669308129,2722.2,0.0314967420313775,4047,0.16161158376684,2580,0.0977175914517272,3178,0.895241529783982,1962,0,1844
"NK cells","CD8 T cells","HLA-DQA1","LAG3",0.331035667037217,2469.8,0.046989414168486,2580,0.394956345613514,1027,0.372011505898301,1664,0.767594084867843,5234,0,1844
"NK cells","NK cells","CD48","CD2",0.331325737151324,3053,0.0326338910970306,3900,0.0891650296620401,3350,-0.0199189726876401,4048,0.890627745921012,2123,0,1844
"NK cells","CD4 T cells","FADD","FAS",0.331495090701832,3049,0.0570211027859072,1896,0.175810356195117,2463,0.190048816635852,2581,0.658514770568431,6461,0,1844
"DCs","Monocytes","HLA-C","LILRB1",0.331735185614864,2803.6,0.0419270430585093,3000,0.0241137978160872,4049,0.207787582744007,2480,0.93506105334264,672,0.01,3817
"B cells","DCs","ADAM10","NOTCH2",0.332145038771685,3639.2,0.0390164093401814,3268,0.0683549034360914,3583,0.0520299232043911,3515,0.821381543340157,4050,0.004,3780
"Monocytes","Monocytes","ADAM10","IL6R",0.33241522650785,2360,0.0608478032556611,1682,0.161296388725354,2583,0.387417178198429,1610,0.820177243578781,4081,0,1844
"DCs","NK cells","C1QA","CD33",0.332875938989641,2545.6,0.0725087230929576,1163,0.161070954221628,2584,0.565920820563933,1039,0.702528765721105,6098,0,1844
"B cells","Monocytes","ADAM10","NOTCH2",0.332965960364998,3317.7,0.0389526506580575,3275,0.0675904933496387,3595,0.317670680275125,1926,0.821261537459216,4052,0.002,3740.5
"Monocytes","CD8 T cells","VCAN","SELL",0.332965960364998,2223.8,0.0314565102728662,4052,0.116279355517658,3049,0.85279927026417,518,0.903651311921225,1656,0,1844
"CD8 T cells","DCs","FASLG","TNFRSF10B",0.333337081417342,2704.6,0.101266308309928,578,0.272024695083152,1703,0.189505392413928,2585,0.589119446603448,6813,0,1844
"NK cells","Monocytes","YBX1","NOTCH1",0.333788504332407,3548.8,0.0437205217897419,2842,0.0423528229382522,3856,0.0442155357868483,3577,0.847220846859844,3415,0.244,4054
"Monocytes","NK cells","ADAM10","TSPAN14",0.334200385457405,3346.8,0.0347074284457562,3651,0.034253957233105,3931,0.0887912414005773,3253,0.821165128046299,4055,0,1844
"CD4 T cells","CD8 T cells","ARF6","SMAP1",0.334200385457405,3373.2,0.03143969493709,4055,0.071932890225737,3544,0.0675610725200731,3401,0.822557671144165,4022,0,1844
"DCs","Monocytes","ARPC5","LDLR",0.334260656789891,2712,0.0498078983362591,2394,0.194197401762921,2283,0.188993876162538,2587,0.806674754731957,4452,0,1844
"DCs","DCs","CD14","ITGB1",0.33461267307743,2635.6,0.0426249256722538,2929,0.120305932817669,3009,-0.0208995451712038,4056,0.912178259183625,1340,0,1844
"CD4 T cells","B cells","HLA-A","APLP2",0.33461267307743,3064.6,0.031419850872159,4056,0.0990206824263309,3241,0.0133503649845879,3788,0.942342088875706,472,0.003,3766
"B cells","NK cells","B2M","KIR2DL3",0.335025367493295,2069.4,0.115687117614876,455,0.36789168916974,1150,0.103649766512232,3132,0.906532139865822,1553,0.252,4057
"B cells","B cells","HLA-DOB","CD4",0.335164440278167,2725.4,0.0953411068332693,655,1.0421615887851,96,0.159638812143674,2762,0.67683746220884,6326,0.005,3788
"CD8 T cells","CD8 T cells","MIF","CD74_CXCR4",0.335851977916522,2125.6,0.0313644239076006,4059,0.309449769174076,1442,0.152361563310097,2809,0.942334157160997,474,0,1844
"B cells","DCs","HMGB1","HAVCR2",0.336265894526248,3694.5,0.0377783607083274,3377,0.0673538816692785,3598,0.0683213726994672,3396,0.820995335388675,4060,0.197,4041.5
"NK cells","NK cells","SECTM1","CD7",0.336680219136538,2439,0.0313398932666208,4061,0.361102381812237,1176,0.492497738897307,1240,0.828759218880696,3874,0,1844
"Monocytes","CD8 T cells","APP","LRP10",0.337972190033121,2728.8,0.0468125141482787,2595,0.168879426722387,2515,0.31346642679244,1942,0.792846274057374,4748,0,1844
"CD4 T cells","Monocytes","IRAK4","TLR4",0.338438073051093,2611.6,0.0614022304741862,1652,0.160079071868162,2596,0.422820602675184,1489,0.752872251590156,5477,0,1844
"CD4 T cells","DCs","ADAM10","NOTCH2",0.338757972755982,3270.6,0.0386634871887092,3304,0.0657186204050306,3614,0.0504848483115941,3525,0.82071400166241,4066,0,1844
"Monocytes","CD4 T cells","GRN","TNFRSF1B",0.338757972755982,2503.8,0.0312869773062864,4066,0.0398999636745362,3879,0.502265612380331,1209,0.907200226569627,1521,0,1844
"NK cells","CD4 T cells","ADAM15","ITGB1",0.339174751707458,2698.4,0.0398846157214244,3198,0.195134147117568,2272,0.27669920136692,2111,0.820697903683267,4067,0,1844
"B cells","CD4 T cells","CD14","ITGB1",0.339174751707458,3144.4,0.0387697668784305,3292,0.0731913941175423,3528,0.0736941161080592,3359,0.908306227928841,1476,0.267,4067
"CD4 T cells","Monocytes","ADAM10","NOTCH2",0.340845971685558,2957,0.0386003052344711,3309,0.0649542103185779,3631,0.316125605382328,1930,0.820593645249296,4071,0,1844
"CD4 T cells","B cells","HMGB1","TLR4",0.341684048417877,3314.6,0.031204451723384,4073,0.0433817784418467,3845,0.059831260933454,3458,0.849599495797435,3353,0,1844
"CD4 T cells","Monocytes","MFNG","NOTCH1",0.341711358936567,2793.4,0.0575154114800786,1863,0.159532692902301,2603,0.278594848623834,2102,0.747572929847622,5555,0,1844
"NK cells","CD8 T cells","HLA-B","CANX",0.341711358936567,2277.6,0.0270344604059145,4645,0.270233654911836,1713,0.186781593941283,2603,0.937982431158975,583,0,1844
"Monocytes","DCs","APP","NCSTN",0.342180702473536,2793.8,0.0590645553616781,1786,0.159377150156605,2604,0.287088540292738,2056,0.738533514780384,5679,0,1844
"DCs","Monocytes","TNFSF10","RIPK1",0.342180702473536,2767.6,0.046659405375514,2604,0.21859169158019,2077,0.282929053170477,2077,0.767547679710891,5236,0,1844
"Monocytes","Monocytes","CALM3","KCNQ1",0.342523772879719,2532.8,0.0586210605852913,1803,0.130081803895524,2921,0.296851281630362,2021,0.820420624112111,4075,0,1844
"B cells","Monocytes","S100A8","CD36",0.342708694400348,2089,0.0648087643886437,1485,0.135492866635651,2853,0.436186780787466,1433,0.945524656155836,396,0.771,4278
"B cells","DCs","TIMP1","CD63",0.343365147499573,3378.8,0.034434935874281,3693,0.0311514661757458,3965,-0.0251957552930879,4077,0.919135111647412,1099,0.259,4060
"Monocytes","B cells","LGALS9","CD44",0.343786454378309,2884.4,0.0433843900756971,2864,0.0406595073130828,3873,0.37588337044917,1654,0.895357136214598,1953,0.286,4078
"NK cells","NK cells","CCL3","CCR1",0.344533923304579,3041.6,0.0533802585069377,2134,0.159095082424452,2609,0.270527588781681,2146,0.655554169477217,6475,0,1844
"NK cells","DCs","MIF","TNFRSF14",0.344630308793812,2748.6,0.0311495431740633,4080,0.157900907342698,2624,0.0250699846887944,3717,0.908233167472302,1478,0,1844
"B cells","Monocytes","B2M","LILRB1",0.345264286379498,2807.9,0.0416762367967058,3016,0.0216595585123442,4080,0.214188011346758,2449,0.94470716622317,413,0.292,4081.5
"B cells","Monocytes","HLA-F","LILRB1",0.345264286379498,3407.9,0.0328080062962268,3883,0.022069746436315,4072,0.260143791584839,2187,0.868134080013887,2816,0.292,4081.5
"DCs","CD8 T cells","NRG1","HLA-DPB1",0.345899196627865,2475.2,0.0578682778188406,1843,0.271538935274206,1704,0.139094339407444,2902,0.820160916801781,4083,0,1844
"B cells","DCs","HLA-A","LILRB1",0.345899196627865,3024.4,0.0456157171350701,2700,0.0318907830693264,3959,0.0232015949014477,3726,0.935874526052783,654,0.294,4083
"Monocytes","CD4 T cells","VIM","CD44",0.345899196627865,2304.4,0.0311375526406978,4083,0.0791548658313349,3458,0.347901519382914,1768,0.947002486473954,369,0,1844
"Monocytes","DCs","CALM3","KCNQ1",0.346322988780665,2681.2,0.058355657736494,1817,0.128830380419389,2927,0.164182521905265,2734,0.820086109129247,4084,0,1844
"NK cells","CD4 T cells","TOR2A","ATP5F1B",0.346322988780665,3901.5,0.0325188095100172,3918,0.0214024020935029,4084,0.0200516688001397,3742,0.832591818429493,3787,0.103,3976.5
"DCs","B cells","F13A1","ITGA4",0.346322988780665,3845,0.0311367238533732,4084,0.0585538499184781,3690,0.00735786724452214,3835,0.834450567756578,3736,0.031,3880
"B cells","B cells","MYL9","CD69",0.346424313767383,2466.6,0.0465539673104758,2613,0.305997906629365,1466,0.549003333823135,1091,0.762918244323448,5319,0,1844
"CD4 T cells","B cells","SELPLG","ITGAM",0.346747196212362,3630.3,0.0311193241517489,4085,0.0446873829273872,3835,0.0352311859992051,3651,0.869076881501441,2785,0.00600000000000001,3795.5
"Monocytes","Monocytes","ADAM17","ITGA5",0.346897998021912,2601.8,0.0675591666186846,1348,0.158703128448966,2614,0.383845440360878,1622,0.745355843997588,5581,0,1844
"CD4 T cells","B cells","CALR","LRP1",0.347171819228084,3697.2,0.0319489454535913,3995,0.0237753442022365,4053,-0.0258498751103682,4086,0.884425791468863,2350,0.137,4002
"CD8 T cells","CD4 T cells","HLA-DPB1","LAG3",0.347596858133108,3005.6,0.0335524261066242,3786,0.237325765171039,1946,0.0729919114040226,3365,0.819948827454363,4087,0,1844
"NK cells","B cells","HMGB1","TLR4",0.347596858133108,3437.8,0.0310935892164392,4087,0.0398958786598887,3880,-0.0159186525560706,4020,0.849371962762731,3358,0,1844
"DCs","B cells","SELPLG","SELL",0.348022313232862,3433.1,0.0330641078658572,3857,0.0648870417113813,3633,-0.0263083572929385,4088,0.898502232930856,1847,0.002,3740.5
"DCs","NK cells","NECTIN2","CD226",0.348797086582775,2776.8,0.099745236086972,590,0.234663166829027,1968,0.185109554259065,2618,0.571885834201227,6864,0,1844
"CD8 T cells","DCs","TGFB1","ENG",0.349301178757003,2651,0.053445119540957,2129,0.214476913925327,2119,0.113486761684079,3072,0.819847081400545,4091,0,1844
"Monocytes","NK cells","HLA-F","KIR3DL2",0.3497105981131,2006,0.102255119882233,565,0.50461692014201,640,0.176517109784922,2658,0.811338857924844,4323,0,1844
"DCs","DCs","SEMA4A","PLXND1",0.349749244111401,2646,0.0993144299571746,596,0.211250305573223,2150,0.185037792604638,2620,0.709187104414623,6020,0,1844
"B cells","DCs","FABP5","RXRA",0.349749244111401,3053.2,0.0464221609838117,2620,0.178444241105011,2438,0.207383537991019,2484,0.723543258709159,5880,0,1844
"DCs","DCs","LRPAP1","SORL1",0.35058380104342,3319.4,0.0380215954764347,3359,0.0565317827678852,3702,-0.0268037427478093,4094,0.83983078924652,3598,0,1844
"DCs","Monocytes","CD14","RIPK1",0.350703145571975,2784.4,0.0464147528732533,2622,0.166557363626807,2533,0.191891556899836,2571,0.81023568523714,4352,0,1844
"DCs","Monocytes","NRG1","SIGLEC7",0.35261618557608,2779,0.087914148266126,763,0.157647628495295,2626,0.271736093029125,2136,0.647650645667644,6526,0,1844
"B cells","Monocytes","YBX1","NOTCH1",0.352729875683992,3396.2,0.0438404865320177,2833,0.0450883120303701,3830,0.15292513694157,2808,0.84739810135381,3411,0.328,4099
"Monocytes","NK cells","HLA-DRB5","LAG3",0.352729875683992,2879,0.0393587239947996,3242,0.135633577797082,2851,0.228397046521913,2359,0.819441631851363,4099,0,1844
"Monocytes","CD4 T cells","TOR2A","ATP5F1B",0.352729875683992,3886.2,0.0323186055418247,3943,0.0198161903432434,4099,0.0333581404651224,3661,0.832160991262773,3803,0.0610000000000001,3925
"CD8 T cells","NK cells","HLA-F","LILRB1",0.354454291244518,3133,0.0309989011763476,4103,0.105390391936051,3170,0.0384966826808306,3629,0.864853425183219,2919,0,1844
"NK cells","DCs","HLA-DQB1","CD4",0.35488644712006,3318.6,0.0309931051919206,4104,0.133591347407233,2882,0.00397457349162661,3866,0.827859983559462,3897,0,1844
"Monocytes","DCs","MAML2","NOTCH2",0.355017318708001,2807.4,0.0547752274680589,2040,0.172225328595212,2491,0.182956956312497,2631,0.777238744581595,5031,0,1844
"DCs","DCs","ADAM15","ITGA5",0.355980835374912,2673.6,0.0721368187174679,1174,0.203297180986614,2199,0.182362251960102,2633,0.749573249050274,5518,0,1844
"NK cells","NK cells","ADAM10","TSPAN14",0.356185444438636,3897.8,0.0337582731936203,3765,0.0230443126412352,4061,0.0329330768967047,3663,0.8191200691359,4107,0.037,3893
"DCs","CD8 T cells","CD55","ADGRE5",0.356619287803058,3172.8,0.0359729768450361,3529,0.0562830979573198,3705,-0.0298380493667956,4108,0.872435962597972,2678,0,1844
"DCs","B cells","HLA-DRA","CD4",0.356619287803058,2119.6,0.030961544826645,4108,0.367298067517384,1156,0.682180512928036,770,0.871060316107494,2720,0,1844
"NK cells","DCs","CALM1","PTPRA",0.356946104531709,2571.4,0.0298998892785527,4257,0.244660353007903,1893,0.181577393107466,2635,0.887774472893813,2228,0,1844
"CD8 T cells","B cells","HLA-A","LILRB1",0.3574293967029,2368,0.028015595274083,4501,0.262744833924486,1772,0.181561027616356,2636,0.919597752469374,1087,0,1844
"CD4 T cells","B cells","CALM1","KCNQ1",0.357923354991041,3055.6,0.0309445616810296,4111,0.158229747542881,2619,0.142249982787506,2880,0.830996186328087,3824,0,1844
"B cells","DCs","SEMA4D","PLXNB2",0.358881905548117,2817.4,0.0511294597133095,2296,0.167033999506697,2529,0.181054708966425,2639,0.790609812478273,4779,0,1844
"NK cells","B cells","HLA-F","LILRB1",0.359231234309046,3132.8,0.0309140227561029,4114,0.0859672299245306,3380,0.0674251205840676,3402,0.864693107652811,2924,0,1844
"CD8 T cells","NK cells","HLA-DQA1","LAG3",0.360338366315435,2657.4,0.0462408239128941,2642,0.303660293529399,1477,0.285912027042665,2062,0.766158571188717,5262,0,1844
"B cells","CD8 T cells","CD14","ITGA4",0.3609810178167,3278.6,0.0391751096593094,3256,0.075262823513809,3506,0.00686804904320581,3840,0.903211015263463,1673,0.385,4118
"CD4 T cells","Monocytes","HLA-B","CANX",0.3609810178167,2311,0.0308802270308524,4118,0.188733899581657,2335,0.157450987090229,2770,0.94174010346426,488,0,1844
"B cells","CD8 T cells","TGFB1","ITGB1",0.361858462754467,3110.9,0.0308749515239249,4120,0.0636074696585599,3643,0.131565471484581,2943,0.918649744308954,1108,0.002,3740.5
"DCs","NK cells","ICAM1","ITGAL_ITGB2",0.363177828622041,2564.8,0.0569574926445234,1905,0.195700826854979,2269,0.171565823075839,2683,0.818574658443701,4123,0,1844
"CD4 T cells","Monocytes","TGFB1","LPP",0.363177828622041,3332.8,0.030856002971467,4123,0.0527328064391573,3748,0.0895615990441457,3242,0.835789009985236,3707,0,1844
"Monocytes","DCs","APP","FPR2",0.363263161182641,2688.6,0.0742455844552688,1108,0.155377264388398,2648,0.311164436514776,1948,0.721721568531284,5895,0,1844
"NK cells","CD8 T cells","F13A1","ITGA4",0.364059541798981,3131.4,0.0308472363306607,4125,0.17743726438439,2451,0.0569641260153309,3485,0.833804377935775,3752,0,1844
"Monocytes","B cells","HSP90AA1","ITGB3",0.364280237441015,3037.1,0.0593453060839563,1775,0.141078850260079,2788,0.119146987007762,3027,0.845171393333681,3470,0.403,4125.5
"Monocytes","CD8 T cells","VSTM1","LAMP1",0.365221833539249,2587.2,0.0800685810966079,904,0.155223858036517,2652,0.261974768494809,2173,0.76009714731306,5363,0,1844
"NK cells","B cells","HLA-F","LILRB2",0.365385321683387,3633.4,0.0328806628081237,3874,0.0509668169287281,3769,-0.0335378527370318,4128,0.880949341214865,2445,0.081,3951
"DCs","B cells","S100A9","ITGB2",0.365640177948758,4222.2,0.0302034504013353,4215,-0.330212420056421,6543,-0.393174949216417,5986,0.959673859610477,105,0.733,4262
"DCs","DCs","THBS1","CD36",0.365712604249253,2790.6,0.0574929536360249,1867,0.154920528848389,2653,0.183258496096719,2627,0.781215078136175,4962,0,1844
"DCs","DCs","TGS1","RXRA",0.365712604249253,2939.8,0.0511216173352737,2298,0.191503477747753,2310,0.178149547456345,2653,0.744428913607807,5594,0,1844
"DCs","DCs","HSPA1A","TLR4",0.366203816330118,2413.2,0.0764653136249868,1039,0.186692085177727,2353,0.177678235965715,2654,0.816469342428369,4176,0,1844
"Monocytes","CD4 T cells","APP","PTGER2",0.366203816330118,2725.6,0.0494563103216248,2415,0.154881442639346,2654,0.322948689612774,1893,0.788858561685013,4822,0,1844
"CD4 T cells","CD4 T cells","TGFB1","TGFBR3",0.366271318652398,3323.4,0.0308117526975396,4130,0.0915986357274747,3328,0.0573191799718505,3481,0.830668524421267,3834,0,1844
"DCs","B cells","LILRB4","LAIR1",0.366695469942871,2801.4,0.054649140416464,2049,0.166391416506726,2536,0.177577202378013,2655,0.783378203847945,4923,0,1844
"CD4 T cells","CD4 T cells","FADD","TRADD",0.366695469942871,2948.8,0.0461153916334921,2655,0.199992176387122,2235,0.288556939435621,2052,0.715913771425046,5958,0,1844
"CD8 T cells","B cells","B2M","LILRB2",0.367187565248407,2088.2,0.0294477559179402,4321,0.372406056437121,1130,0.177521261717153,2656,0.941605209662603,490,0,1844
"Monocytes","NK cells","S100A9","CD68",0.367680102407485,2112.4,0.0283756401617642,4468,0.154601950823402,2657,1.1051632483085,283,0.912870872595325,1310,0,1844
"B cells","Monocytes","TIMP2","CD44",0.368048468727612,3289.8,0.0372657083073441,3422,0.0171150986173784,4134,0.166194682476622,2718,0.888762071465894,2190,0.115,3985
"B cells","Monocytes","SERPINA1","LRP1",0.368271096635885,2391.9,0.0557296593668205,1981,0.0888528382780694,3354,0.495352448157645,1229,0.914005944867428,1261,0.416,4134.5
"NK cells","Monocytes","ADAM10","IL6R",0.369385852741632,2461.2,0.0591837787333228,1780,0.150086744133485,2702,0.331559013694556,1843,0.818123389864124,4137,0,1844
"DCs","CD8 T cells","NECTIN2","CD226",0.369654672789739,2803.4,0.0972702420898567,628,0.227535662664455,2015,0.176339638890396,2661,0.568807241304927,6869,0,1844
"B cells","Monocytes","S100A9","CD36",0.369940623888937,2083.2,0.0638204341883161,1529,0.133074284657299,2890,0.47154213692179,1306,0.945420008069508,399,0.785,4292
"CD8 T cells","CD8 T cells","HLA-DQB1","LAG3",0.370149421623242,2378.8,0.0565587078907131,1932,0.344847777232417,1259,0.176267305954807,2662,0.815814463151677,4197,0,1844
"CD8 T cells","NK cells","TGFB1","CXCR4",0.370279599850157,2595.4,0.0307601797410249,4139,0.199728141884818,2238,0.134283689050219,2932,0.898995435538332,1824,0,1844
"NK cells","B cells","TGFB1","SMAD3",0.370727121673466,2996,0.0343669786334975,3698,0.16500754641536,2544,0.16130355543277,2754,0.818073493224243,4140,0,1844
"B cells","DCs","THBS1","PTPRJ",0.371140247895932,2783.6,0.0654363138851027,1450,0.153898400350334,2664,0.220275978497558,2409,0.747860172677376,5551,0,1844
"NK cells","CD8 T cells","NUCB2","ERAP1",0.371140247895932,3044,0.0513599415377844,2281,0.182786177593403,2393,0.175721880659765,2664,0.707693453180386,6038,0,1844
"Monocytes","B cells","ANXA1","DYSF",0.371623463425181,3450.2,0.0406586288619699,3106,0.0164942715837231,4142,0.0653868641084753,3415,0.871113735825702,2717,0.025,3871
"Monocytes","B cells","GNAI2","FPR1",0.371623463425181,3140.6,0.0339753080537282,3737,0.0262711662275394,4025,0.171344478870918,2684,0.91837001438607,1115,0.436,4142
"DCs","Monocytes","PSEN1","NOTCH1",0.371636325654625,2856.4,0.0729309631862149,1152,0.153867132093594,2665,0.230589139510126,2340,0.680987932100317,6281,0,1844
"DCs","DCs","IL16","CD4",0.372521538074794,3162.8,0.0376246624260066,3389,0.155554751194509,2643,0.0129183654905667,3794,0.817767581249319,4144,0,1844
"CD8 T cells","DCs","FLT3LG","FLT3",0.372629811214458,2843,0.0730535661642453,1147,0.212514739616208,2132,0.174874429756499,2667,0.663120330133958,6425,0,1844
"DCs","DCs","ICAM1","ITGAM_ITGB2",0.372971226021044,2718.8,0.0566721852085314,1921,0.154001240101214,2662,0.119936490850479,3022,0.817601322278305,4145,0,1844
"NK cells","DCs","FABP5","RXRA",0.373625071226315,2993.8,0.0502737678050098,2355,0.190120784507281,2319,0.174654945805614,2669,0.731443609116682,5782,0,1844
"DCs","CD4 T cells","NECTIN2","CD226",0.374123367049529,2838.8,0.0929116760674086,687,0.214983835260926,2113,0.173866096542276,2670,0.56317665661786,6880,0,1844
"CD8 T cells","B cells","HLA-A","LILRA1",0.37462210696281,2642.4,0.0266008109810253,4711,0.250827022336717,1848,0.173775593206365,2671,0.890248516242006,2138,0,1844
"NK cells","B cells","TNFSF13B","TNFRSF13B",0.374737031344777,3537.3,0.0946005253746475,665,0.859737963317645,194,-0.083942947530276,4480,0.650551899460144,6511,1,5836.5
"CD4 T cells","B cells","MFNG","NOTCH2",0.375226184537607,2829.8,0.0460312791366895,2665,0.131512243927551,2906,0.189728863115592,2584,0.817378385867676,4150,0,1844
"CD8 T cells","B cells","HMGB1","TLR2",0.375226184537607,3296,0.0306881501964929,4150,0.0650868279309768,3629,0.0261496196177308,3714,0.8573356082749,3143,0,1844
"Monocytes","NK cells","S100A8","CD68",0.376120992829751,2083,0.0289305964285632,4387,0.152402190740106,2674,1.17835644714317,216,0.913190915731265,1294,0,1844
"Monocytes","NK cells","HMGB1","HAVCR2",0.376584386004596,3321.6,0.0543771755058213,2074,0.128428103057907,2931,-0.0141704603157415,4008,0.846213911451887,3442,0.453,4153
